지점,일시,기온,강수량,풍속,습도,일조시간,적설량,지면온도,지중온도
108,2020-01-17 15:00,4.4,,2.3,29,1,,4.4,1.8
108,2020-01-17 16:00,4.1,,2.5,29,1,,2,1.7
108,2020-01-17 17:00,3,,1.8,30,0.7,,0,1.8
108,2020-01-17 18:00,1.8,,2.4,32,0,,-0.2,1.8
108,2020-01-17 19:00,1.1,,3.3,37,,,-0.5,1.8
108,2020-01-17 20:00,0.6,,3.1,42,,,-0.9,1.7
108,2020-01-17 21:00,-0.2,,1.3,46,,,-1.2,1.8
108,2020-01-17 22:00,-0.3,,1.7,46,,,-1.3,1.8
108,2020-01-17 23:00,-0.4,,0.6,44,,,-1.5,1.8
108,2020-01-18 0:00,-0.8,,0.8,52,,,-2.1,1.8
108,2020-01-18 1:00,-1.3,,1.7,54,,,-2.3,1.8
108,2020-01-18 2:00,-1.7,,1.4,63,,,-2.7,1.8
108,2020-01-18 3:00,-2.1,,1.9,62,,,-2.9,1.7
108,2020-01-18 4:00,-2.5,,1.6,62,,,-3.3,1.8
108,2020-01-18 5:00,-2.9,,1.3,61,,,-3.8,1.8
108,2020-01-18 6:00,-3.2,,1.9,62,,,-3.9,1.7
108,2020-01-18 7:00,-3.4,,1.2,59,,,-4.3,1.8
108,2020-01-18 8:00,-4,,1,68,0,,-4.5,1.7
108,2020-01-18 9:00,-3.6,,1.3,63,0.8,,-3.4,1.8
108,2020-01-18 10:00,-1.1,,1.5,54,1,,-1.8,1.7
108,2020-01-18 11:00,0.9,,1.3,45,1,,-0.4,1.7
108,2020-01-18 12:00,2.3,,1.5,39,1,,0.9,1.7
108,2020-01-18 13:00,4.1,,2.3,34,1,,4,1.7
108,2020-01-18 14:00,5,,2,31,1,,6.2,1.7
108,2020-01-18 15:00,5.7,,2.1,26,1,,5.3,1.7
108,2020-01-18 16:00,5.6,,3.2,19,1,,3,1.7
108,2020-01-18 17:00,4.3,,3.2,23,1,,-0.1,1.7
108,2020-01-18 18:00,2.9,,3.1,33,0.3,,-0.3,1.7
108,2020-01-18 19:00,1.6,,2.4,41,,,-0.7,1.8
108,2020-01-18 20:00,1,,2.7,35,,,-1.1,1.8
108,2020-01-18 21:00,0.3,,1,41,,,-1.6,1.8
108,2020-01-18 22:00,-0.3,,0.9,50,,,-2,1.8
108,2020-01-18 23:00,-0.3,,0,54,,,-2.1,1.8
108,2020-01-19 0:00,-0.3,,0.1,59,,,-1.9,1.8
108,2020-01-19 1:00,-0.2,,0.2,60,,,-1.7,1.8
108,2020-01-19 2:00,0,,1.1,63,,,-1.6,1.8
108,2020-01-19 3:00,0.3,,1.8,63,,,-1.3,1.8
108,2020-01-19 4:00,0.6,,1.9,63,,,-1.2,1.8
108,2020-01-19 5:00,0.4,,0.9,63,,,-1.4,1.8
108,2020-01-19 6:00,0,,0.1,66,,,-2,1.8
108,2020-01-19 7:00,0.1,,1.2,65,,,-1,1.8
108,2020-01-19 8:00,0.4,,1.2,65,0,,-0.8,1.7
108,2020-01-19 9:00,0.9,,0.7,63,0,,-0.4,1.7
108,2020-01-19 10:00,1,,0.7,91,0,0.3,-0.2,1.9
108,2020-01-19 11:00,2.7,,1.4,74,0.5,,-0.1,1.7
108,2020-01-19 12:00,4,0.6,3.3,66,0.7,,0.9,1.8
108,2020-01-19 13:00,3.1,,3.7,79,0,,1.2,1.8
108,2020-01-19 14:00,4.7,,3.6,63,0.9,,4,1.7
108,2020-01-19 15:00,4.9,0,6,51,0.9,,4.1,1.7
108,2020-01-19 16:00,4.8,,5.6,44,1,,2.9,1.7
108,2020-01-19 17:00,4.2,,3.1,49,0.8,,0.4,1.8
108,2020-01-19 18:00,3.4,,2.3,59,0,,-0.1,1.8
108,2020-01-19 19:00,2.8,,2.7,62,,,-0.1,1.8
108,2020-01-19 20:00,2.3,,3.1,60,,,-0.2,1.8
108,2020-01-19 21:00,1.8,,2.5,62,,,-0.4,1.8
108,2020-01-19 22:00,1.2,,1.6,63,,,-0.6,1.8
108,2020-01-19 23:00,0.5,,1.7,70,,,-0.9,1.8
108,2020-01-20 0:00,-0.1,,1.4,72,,,-1.3,1.8
108,2020-01-20 1:00,-0.3,,0.9,70,,,-1.5,1.8
108,2020-01-20 2:00,-1,,0.3,69,,,-1.7,1.9
108,2020-01-20 3:00,-0.5,,0.2,59,,,-0.8,1.8
108,2020-01-20 4:00,0,,1.3,58,,,-0.7,1.8
108,2020-01-20 5:00,-0.1,,0.4,59,,,-1.2,1.8
108,2020-01-20 6:00,-0.5,,1.9,59,,,-2,1.8
108,2020-01-20 7:00,-0.5,,2.5,58,,,-2.3,1.8
108,2020-01-20 8:00,-0.5,,1.5,61,0,,-2.3,1.8
108,2020-01-20 9:00,-0.3,,2.4,59,0.8,,-1.8,1.8
108,2020-01-20 10:00,0.7,,2,50,1,,-0.9,1.8
108,2020-01-20 11:00,2.1,,3,39,1,,-0.2,1.8
108,2020-01-20 12:00,3.6,,3.7,29,1,,0.6,1.8
108,2020-01-20 13:00,5,,3.3,25,1,,3.5,1.8
108,2020-01-20 14:00,5.3,,5.1,36,1,,4.7,1.8
108,2020-01-20 15:00,4.8,,4.9,44,0.7,,3.4,1.8
108,2020-01-20 16:00,4.8,,4.8,51,0.8,,3.5,1.8
108,2020-01-20 17:00,4.3,,4.4,39,1,,0.7,1.9
108,2020-01-20 18:00,2.9,,4.5,41,0.4,,0,2
108,2020-01-20 19:00,1.1,,4.6,40,,,-0.3,2
108,2020-01-20 20:00,-0.4,,5.5,41,,,-0.6,2.1
108,2020-01-20 21:00,-1.6,,2.3,41,,,-1.2,2.1
108,2020-01-20 22:00,-2.2,,1,43,,,-1.8,2
108,2020-01-20 23:00,-3,,1.8,44,,,-2.3,2
108,2020-01-21 0:00,-3.2,,1.6,42,,,-2.8,2
108,2020-01-21 1:00,-3.2,,2.4,44,,,-3.1,2
108,2020-01-21 2:00,-3.2,,2.5,45,,,-3.3,2.1
108,2020-01-21 3:00,-3.9,,0.7,49,,,-3.7,2
108,2020-01-21 4:00,-4.9,,0.2,50,,,-4.2,2
108,2020-01-21 5:00,-4.8,,1.1,51,,,-4.5,2
108,2020-01-21 6:00,-5.3,,1.2,51,,,-4.7,2
108,2020-01-21 7:00,-5.2,,0.9,49,,,-4.7,1.9
108,2020-01-21 8:00,-5.6,,1.7,55,0,,-4.8,1.9
108,2020-01-21 9:00,-4.5,,1.3,45,0.9,,-3.6,1.9
108,2020-01-21 10:00,-2.2,,1.2,37,1,,-2.1,1.9
108,2020-01-21 11:00,0.1,,2.1,32,1,,-0.4,1.9
108,2020-01-21 12:00,1.2,,1.5,29,1,,0.2,1.8
108,2020-01-21 13:00,3.4,,1.9,26,1,,2.8,1.8
108,2020-01-21 14:00,4.3,,1.3,21,1,,5.3,1.8
108,2020-01-21 15:00,5.2,,2.1,21,1,,4.7,1.8
108,2020-01-21 16:00,5.3,,0.7,21,1,,2.9,1.8
108,2020-01-21 17:00,4.7,,0.8,23,1,,0,1.8
108,2020-01-21 18:00,2.9,,1,29,0.3,,-0.3,1.8
108,2020-01-21 19:00,1.7,,2.5,30,,,-0.5,1.8
108,2020-01-21 20:00,1,,2.2,34,,,-0.7,1.8
108,2020-01-21 21:00,0.9,,2.3,33,,,-0.7,1.8
108,2020-01-21 22:00,0.1,,0.5,37,,,-1.2,1.9
108,2020-01-21 23:00,-0.1,,0.7,40,,,-1.1,1.8
108,2020-01-22 0:00,0,,1,38,,,-0.8,1.8
108,2020-01-22 1:00,0,,1.3,39,,,-1,1.8
108,2020-01-22 2:00,-0.1,,1.5,41,,,-0.9,1.8
108,2020-01-22 3:00,0.1,,1.7,38,,,-0.8,1.9
108,2020-01-22 4:00,0.4,,2.1,38,,,-0.8,1.8
108,2020-01-22 5:00,0.4,,1.9,39,,,-1,1.8
108,2020-01-22 6:00,0.5,,1.1,35,,,-0.8,1.8
108,2020-01-22 7:00,0.6,,1.9,41,,,-0.8,1.8
108,2020-01-22 8:00,0.9,,2.3,35,0,,-0.7,1.8
108,2020-01-22 9:00,0.9,,0.8,33,0,,-0.4,1.8
108,2020-01-22 10:00,2,,2.3,31,0,,-0.2,1.8
108,2020-01-22 11:00,2.7,,2.3,32,0,,0,1.8
108,2020-01-22 12:00,4,,1.4,27,0,,1.3,1.8
108,2020-01-22 13:00,5,,2.5,24,0,,2.5,1.8
108,2020-01-22 14:00,6.4,,2.1,23,0.7,,5.5,1.8
108,2020-01-22 15:00,7.7,,2.5,25,1,,6.5,1.8
108,2020-01-22 16:00,7.3,,2.7,28,1,,5,1.8
108,2020-01-22 17:00,6.7,,1.8,34,1,,1.8,1.9
108,2020-01-22 18:00,5.2,,1.5,38,0,,0.2,1.9
108,2020-01-22 19:00,4.2,,1.5,39,,,0,2.1
108,2020-01-22 20:00,3.4,,1.6,42,,,-0.1,2.1
108,2020-01-22 21:00,2.8,,1.6,45,,,-0.3,2.1
108,2020-01-22 22:00,2.6,,1.6,48,,,-0.3,2.2
108,2020-01-22 23:00,2.5,,1.5,49,,,-0.3,2.2
108,2020-01-23 0:00,2.6,,0.9,47,,,-0.2,2.3
108,2020-01-23 1:00,2.6,,1.8,50,,,-0.2,2.1
108,2020-01-23 2:00,2.5,,1.7,47,,,-0.2,2.2
108,2020-01-23 3:00,2.3,,1.3,50,,,-0.2,2.2
108,2020-01-23 4:00,2,,1.4,52,,,-0.5,2.1
108,2020-01-23 5:00,1.6,,1.7,53,,,-0.7,2.1
108,2020-01-23 6:00,1,,0.9,51,,,-1.1,2.1
108,2020-01-23 7:00,0.5,,1.3,54,,,-1.4,2.2
108,2020-01-23 8:00,0.1,,0.8,57,0,,-1.6,2.2
108,2020-01-23 9:00,0.7,,0.6,55,0.7,,-1,2.1
108,2020-01-23 10:00,3.1,,1,45,1,,-0.3,2
108,2020-01-23 11:00,5.5,,0.8,37,1,,0.2,2.1
108,2020-01-23 12:00,8,,1.8,36,1,,2.3,2
108,2020-01-23 13:00,9.1,,2,35,1,,6.9,2
108,2020-01-23 14:00,9.6,,3.6,34,1,,9.8,2
108,2020-01-23 15:00,9.8,,3.6,32,1,,9.6,2.2
108,2020-01-23 16:00,9.2,,3,36,1,,7.2,2.3
108,2020-01-23 17:00,8.4,,2.8,41,1,,4.6,2.4
108,2020-01-23 18:00,7,,3.3,50,0.1,,2.5,2.5
108,2020-01-23 19:00,6.3,,2.2,51,,,1.3,2.7
108,2020-01-23 20:00,5.6,,4,54,,,1.1,2.9
108,2020-01-23 21:00,4.9,,2.7,56,,,0.5,2.9
108,2020-01-23 22:00,4,,1.2,59,,,-0.3,2.9
108,2020-01-23 23:00,3.5,,3.1,61,,,0.2,3
108,2020-01-24 0:00,3,,3.2,64,,,0.1,2.9
108,2020-01-24 1:00,2.2,,2.4,67,,,0,3
108,2020-01-24 2:00,1.5,,1.3,70,,,-0.2,2.9
108,2020-01-24 3:00,1,,0.9,72,,,-0.4,2.9
108,2020-01-24 4:00,0.5,,2.1,75,,,-0.6,2.9
108,2020-01-24 5:00,0.3,,1.9,76,,,-0.8,2.8
108,2020-01-24 6:00,-0.2,,2,81,,,-1,2.8
108,2020-01-24 7:00,-0.8,,1.9,84,,,-1.3,2.7
108,2020-01-24 8:00,-1.1,,1.2,83,0,,-1.6,2.7
108,2020-01-24 9:00,-0.4,,1.9,75,0.8,,-0.9,2.6
108,2020-01-24 10:00,1.5,,1.1,61,1,,-0.2,2.6
108,2020-01-24 11:00,4.3,,0.8,53,1,,0,2.5
108,2020-01-24 12:00,5.5,,1,49,1,,2.3,2.5
108,2020-01-24 13:00,6.7,,2.6,49,1,,7.4,2.5
108,2020-01-24 14:00,6.6,,2.7,48,1,,8.8,2.5
108,2020-01-24 15:00,7,,2.7,46,1,,8.8,2.6
108,2020-01-24 16:00,7.1,,2.8,46,1,,8.2,2.7
108,2020-01-24 17:00,6.1,,2.4,51,1,,5,2.9
108,2020-01-24 18:00,5.2,,2.4,52,0,,2.8,3
108,2020-01-24 19:00,4.5,,2.1,54,,,1.6,3.1
108,2020-01-24 20:00,3.7,,2,57,,,0.7,3.2
108,2020-01-24 21:00,2.9,,1,62,,,-0.1,3.2
108,2020-01-24 22:00,2.4,,0.2,64,,,0.3,3.3
108,2020-01-24 23:00,2,,0.8,66,,,0,3.3
108,2020-01-25 0:00,1.6,,0.9,67,,,-0.2,3.3
108,2020-01-25 1:00,1.2,,1.6,65,,,-0.5,3.3
108,2020-01-25 2:00,1,,1.3,66,,,-0.6,3.2
108,2020-01-25 3:00,0.6,,1.3,68,,,-0.4,3.1
108,2020-01-25 4:00,1.1,,1.2,64,,,-0.2,3.1
108,2020-01-25 5:00,1.2,,1.4,65,,,-0.3,3.1
108,2020-01-25 6:00,1.3,,0.7,63,,,-0.4,3.1
108,2020-01-25 7:00,1.6,,0.7,63,,,-0.2,3
108,2020-01-25 8:00,2,,1.3,65,0,,-0.1,2.9
108,2020-01-25 9:00,2.4,,0.8,61,0,,-0.1,2.9
108,2020-01-25 10:00,4.6,,1.2,52,1,,-0.1,2.8
108,2020-01-25 11:00,6.9,,1.8,51,1,,2,2.8
108,2020-01-25 12:00,8.7,,1.4,51,1,,7,2.8
108,2020-01-25 13:00,8.4,,1.7,49,0.6,,8.3,2.8
108,2020-01-25 14:00,8.3,,2.2,50,0,,9,2.9
108,2020-01-25 15:00,8.3,,1.7,51,0,,9,2.9
108,2020-01-25 16:00,8.5,,1.8,53,0,,7.9,3.1
108,2020-01-25 17:00,7.8,,2.1,57,0,,6,3.2
108,2020-01-25 18:00,6.6,,2.4,64,0,,3.9,3.3
108,2020-01-25 19:00,5.9,,3.1,63,,,2.7,3.4
108,2020-01-25 20:00,5.2,,2,65,,,2,3.5
108,2020-01-25 21:00,4.3,,1.6,70,,,1.2,3.6
108,2020-01-25 22:00,3.7,,1.4,72,,,0.5,3.7
108,2020-01-25 23:00,2.9,,1.5,76,,,0.4,3.7
108,2020-01-26 0:00,2.4,,0.5,77,,,0.3,3.7
108,2020-01-26 1:00,2,,1.2,78,,,0,3.6
108,2020-01-26 2:00,1.8,,0.5,79,,,-0.2,3.5
108,2020-01-26 3:00,1.5,,0.7,80,,,-0.3,3.6
108,2020-01-26 4:00,1.1,,0.7,74,,,-0.5,3.5
108,2020-01-26 5:00,0.9,,0.9,74,,,-0.7,3.4
108,2020-01-26 6:00,0.4,,0.4,81,,,-0.8,3.4
108,2020-01-26 7:00,0.1,,1.2,77,,,-1,3.3
108,2020-01-26 8:00,-0.2,,1.5,77,0,,-1.2,3.2
108,2020-01-26 9:00,0.2,,0.8,74,0,,-0.8,3.2
108,2020-01-26 10:00,2.9,,2,62,0.8,,-0.1,3.2
108,2020-01-26 11:00,5.8,,2.9,56,1,,0.4,3.1
108,2020-01-26 12:00,7.8,,3,48,1,,5.2,3
108,2020-01-26 13:00,9.8,,3.1,37,1,,10.3,3
108,2020-01-26 14:00,10.9,,3.4,35,1,,12.5,3.1
108,2020-01-26 15:00,11.6,,2.6,31,1,,12,3.1
108,2020-01-26 16:00,11.1,,5.1,34,1,,9.6,3.1
108,2020-01-26 17:00,10.3,,4.8,37,0.5,,7.2,3.3
108,2020-01-26 18:00,9.4,,3,40,0,,5.2,3.6
108,2020-01-26 19:00,8.7,,4,41,,,4.1,3.7
108,2020-01-26 20:00,8,,5.3,44,,,3.7,3.8
108,2020-01-26 21:00,7.3,,5.6,47,,,3.2,3.9
108,2020-01-26 22:00,6.8,,4.8,49,,,3.1,4.1
108,2020-01-26 23:00,6.3,,4.5,50,,,2.9,4
108,2020-01-27 0:00,6.1,,4.9,49,,,2.9,4.1
108,2020-01-27 1:00,5.9,,5.4,47,,,2.8,4.1
108,2020-01-27 2:00,5.7,,5.5,46,,,2.6,4.1
108,2020-01-27 3:00,5.5,,5,45,,,2.5,4.1
108,2020-01-27 4:00,5.3,,4.7,47,,,2.4,4.1
108,2020-01-27 5:00,5.4,,6.3,46,,,2.4,4.1
108,2020-01-27 6:00,5.4,,5.9,45,,,2.3,4
108,2020-01-27 7:00,5.4,,5.7,45,,,2.2,4
108,2020-01-27 8:00,5.4,,5.8,46,0,,2.3,4
108,2020-01-27 9:00,5.5,,5.1,46,0,,2.9,4
108,2020-01-27 10:00,6,,5,44,0,,4.2,3.9
108,2020-01-27 11:00,6.4,,4.3,39,0,,5,3.9
108,2020-01-27 12:00,6.9,,6,39,0,,5.9,4
108,2020-01-27 13:00,7.3,,5,39,0,,6.2,4
108,2020-01-27 14:00,7.4,,5.9,37,0,,5.9,4
108,2020-01-27 15:00,7.4,,6.2,36,0,,5.6,4
108,2020-01-27 16:00,7.3,,4.9,38,0,,4.9,4
108,2020-01-27 17:00,6.6,,6.1,48,0,,4.2,4
108,2020-01-27 18:00,6.3,0,2.6,48,0,,3.8,4.1
108,2020-01-27 19:00,6.1,,3.7,56,,,3.5,4.1
108,2020-01-27 20:00,5.4,,3.8,61,,,3.5,4.3
108,2020-01-27 21:00,5.3,0,1.4,60,,,3.4,4.2
108,2020-01-27 22:00,5.2,,3.6,65,,,3.5,4.3
108,2020-01-27 23:00,5,,3,66,,,3.2,4.2
108,2020-01-28 0:00,4.8,0.1,2.4,66,,,3.1,4.2
108,2020-01-28 1:00,4.9,,2.6,65,,,3.2,4.3
108,2020-01-28 2:00,4.6,,1,69,,,2.9,4.2
108,2020-01-28 3:00,4.4,0,0.8,72,,,2.8,4.2
108,2020-01-28 4:00,4.6,,1,66,,,2.8,4.2
108,2020-01-28 5:00,4.8,,2,60,,,2.8,4.2
108,2020-01-28 6:00,5.2,0,2.5,56,,,2.8,4.2
108,2020-01-28 7:00,5.5,,3.1,57,,,2.7,4.2
108,2020-01-28 8:00,5.7,,3.2,55,0,,2.9,4.2
108,2020-01-28 9:00,6.1,,3.3,52,0,,3.8,4.1
108,2020-01-28 10:00,6.9,,3.2,48,0,,5.5,4.2
108,2020-01-28 11:00,7.6,,2.3,46,0,,7.1,4.1
108,2020-01-28 12:00,8.4,,2.4,42,0,,7.6,4.1
108,2020-01-28 13:00,9.1,,2.3,39,0,,8.9,4.2
108,2020-01-28 14:00,9.7,,2.4,38,0,,9.4,4.2
108,2020-01-28 15:00,9.8,,2.6,38,0,,8.6,4.3
108,2020-01-28 16:00,9.7,,1.5,39,0,,7.9,4.3
108,2020-01-28 17:00,9.6,,3.2,40,0,,7,4.5
108,2020-01-28 18:00,9.1,,3,41,0,,5.8,4.5
108,2020-01-28 19:00,8.3,,3.8,42,,,4.8,4.6
108,2020-01-28 20:00,7.8,,3.6,42,,,4.4,4.7
108,2020-01-28 21:00,6.8,,4.6,45,,,3,4.8
108,2020-01-28 22:00,5.9,,3.7,45,,,2.2,4.7
108,2020-01-28 23:00,5.3,,3.6,48,,,1.5,4.8
108,2020-01-29 0:00,4.6,,2.9,49,,,0.7,4.7
108,2020-01-29 1:00,3.9,,2.7,51,,,0.3,4.8
108,2020-01-29 2:00,3.8,,2.3,51,,,0,4.7
108,2020-01-29 3:00,3.7,,3,51,,,-0.1,4.7
108,2020-01-29 4:00,3.5,,2.2,52,,,-0.3,4.6
108,2020-01-29 5:00,3.4,,2.5,54,,,-0.3,4.5
108,2020-01-29 6:00,3.4,,2.5,55,,,0.1,4.5
108,2020-01-29 7:00,3.3,,2.2,56,,,0.3,4.4
108,2020-01-29 8:00,3.3,,1.2,57,0,,0.5,4.3
108,2020-01-29 9:00,3.8,,1.1,56,0,,1.8,4.2
108,2020-01-29 10:00,6,,2.2,48,0.5,,4.9,4.2
108,2020-01-29 11:00,7.4,,2.1,45,1,,7.2,4.1
108,2020-01-29 12:00,8.1,,1.5,44,0.7,,8.8,4.1
108,2020-01-29 13:00,9.2,,1.6,40,0.7,,11,4.1
108,2020-01-29 14:00,9.3,,1.1,37,0.1,,10.4,4.2
108,2020-01-29 15:00,9.5,,2.3,39,0,,10.4,4.2
108,2020-01-29 16:00,9.4,,1.5,36,0,,9.4,4.3
108,2020-01-29 17:00,9.1,,1.9,37,0.1,,7.3,4.4
108,2020-01-29 18:00,8.4,,1.9,39,0,,5.9,4.6
108,2020-01-29 19:00,7.9,,2.8,39,,,4.9,4.7
108,2020-01-29 20:00,7.2,,1.8,42,,,3.6,4.7
108,2020-01-29 21:00,6.2,,2.1,43,,,2.5,4.9
108,2020-01-29 22:00,5.7,,2.2,42,,,1.8,4.9
108,2020-01-29 23:00,5,,2.3,45,,,0.9,4.9
108,2020-01-30 0:00,4.5,,2.3,44,,,0.7,4.9
108,2020-01-30 1:00,3.9,,2,50,,,0.1,4.9
108,2020-01-30 2:00,3.4,,2.2,52,,,0,4.9
108,2020-01-30 3:00,3.2,,2.4,51,,,0.3,4.8
108,2020-01-30 4:00,2.7,,1.3,53,,,0.1,4.7
108,2020-01-30 5:00,2.3,,1.8,51,,,-0.1,4.7
108,2020-01-30 6:00,2.1,,0.8,52,,,-0.3,4.6
108,2020-01-30 7:00,2,,0.8,53,,,-0.4,4.5
108,2020-01-30 8:00,1.6,,1.7,59,0,,-0.5,4.4
108,2020-01-30 9:00,1.9,,0.7,49,0.8,,-0.3,4.3
108,2020-01-30 10:00,5.4,,1.2,42,1,,0,4.3
108,2020-01-30 11:00,7.5,,1.6,38,1,,4.6,4.1
108,2020-01-30 12:00,8.7,,2.3,35,1,,9.8,4.1
108,2020-01-30 13:00,10,,1.3,32,1,,15.3,4.1
108,2020-01-30 14:00,8.4,,2.3,38,0.2,,9.2,4.2
108,2020-01-30 15:00,9.1,,0.9,34,0.5,,10.4,4.2
108,2020-01-30 16:00,8.5,,2.3,35,0,,8.4,4.4
108,2020-01-30 17:00,8.1,,1.7,37,0,,6.5,4.6
108,2020-01-30 18:00,7.6,,2.2,40,0,,5.1,4.7
108,2020-01-30 19:00,6.7,,2.6,44,,,3.1,4.8
108,2020-01-30 20:00,5.8,,1.8,50,,,1.8,4.8
108,2020-01-30 21:00,5.5,,1.7,52,,,1.6,4.9
108,2020-01-30 22:00,5.1,,1.7,57,,,1.8,4.9
108,2020-01-30 23:00,4.2,,2.8,61,,,1.1,5
108,2020-01-31 0:00,3.5,,2.2,63,,,0.1,4.9
108,2020-01-31 1:00,2.9,,2.1,64,,,0.4,4.9
108,2020-01-31 2:00,2.8,,3,61,,,0.4,4.8
108,2020-01-31 3:00,2.9,,2.2,60,,,0.5,4.7
108,2020-01-31 4:00,2.7,,2,61,,,0.4,4.7
108,2020-01-31 5:00,2.6,,2.6,60,,,0.4,4.7
108,2020-01-31 6:00,2.4,,1.9,63,,,0.4,4.5
108,2020-01-31 7:00,2.2,,2,63,,,0.3,4.5
108,2020-01-31 8:00,2,,1.7,63,0,,0.4,4.5
108,2020-01-31 9:00,2.9,,1.4,59,0,,1.7,4.4
108,2020-01-31 10:00,3.5,,1.4,58,0.2,,2.2,4.3
108,2020-01-31 11:00,6,,0.8,47,1,,6.6,4.3
108,2020-01-31 12:00,7.3,,2.3,50,0.9,,9.4,4.3
108,2020-01-31 13:00,8.6,,3.4,45,1,,13.5,4.2
108,2020-01-31 14:00,7.9,,3.4,50,0.9,,12.8,4.3
108,2020-01-31 15:00,6.6,0,2.8,54,0,,8.2,4.5
108,2020-01-31 16:00,6.9,,3.5,44,0.6,,9.3,4.5
108,2020-01-31 17:00,6.1,,3.2,48,1,,6.5,4.7
108,2020-01-31 18:00,4.8,,3.4,55,0.5,,3.8,4.8
108,2020-01-31 19:00,4,,3.3,63,,,2.4,5
108,2020-01-31 20:00,3.3,,2.7,66,,,1.5,5
108,2020-01-31 21:00,2.7,,2.1,67,,,0.7,5.1
108,2020-01-31 22:00,2.3,,2.1,66,,,0.4,5.1
108,2020-01-31 23:00,1.9,,1.8,65,,,0.1,5.1
108,2020-02-01 0:00,1.4,,0.6,69,,,-0.2,5
108,2020-02-01 1:00,0.8,,1,74,,,-0.4,5
108,2020-02-01 2:00,0.9,,0.7,77,,,-0.6,4.9
108,2020-02-01 3:00,0.7,,2.2,79,,,-0.8,4.7
108,2020-02-01 4:00,0.5,,2.7,66,,,-0.8,4.7
108,2020-02-01 5:00,-0.5,,0.8,70,,,-1.2,4.6
108,2020-02-01 6:00,-0.5,,1.6,69,,,-1.3,4.6
108,2020-02-01 7:00,-1.1,,1.1,80,,,-1.5,4.4
108,2020-02-01 8:00,-0.8,,0.6,79,0,,-0.6,4.4
108,2020-02-01 9:00,0.1,,1.4,72,0,,-0.2,4.3
108,2020-02-01 10:00,1.2,,1.3,70,0.1,,0,4.1
108,2020-02-01 11:00,2.8,,1.9,61,0.6,,2.5,4.1
108,2020-02-01 12:00,4.3,,0.8,54,0.6,,6.7,4
108,2020-02-01 13:00,5.3,,1.7,50,0.5,,8.2,4
108,2020-02-01 14:00,6.4,,2.6,50,0.5,,9.2,4
108,2020-02-01 15:00,6.9,,4.5,48,0.8,,9.7,4
108,2020-02-01 16:00,7.6,,2.3,46,1,,9.4,4.1
108,2020-02-01 17:00,6.6,,2.5,46,1,,6.1,4.2
108,2020-02-01 18:00,5.2,,2.6,58,0.2,,3.4,4.3
108,2020-02-01 19:00,4.3,,2.2,64,,,1.8,4.4
108,2020-02-01 20:00,3.7,,1.8,70,,,1,4.4
108,2020-02-01 21:00,2.8,,1.1,75,,,0.4,4.5
108,2020-02-01 22:00,2.4,,1.3,76,,,0,4.5
108,2020-02-01 23:00,1.8,,0.8,79,,,-0.2,4.5
108,2020-02-02 0:00,1.2,,2,78,,,-0.3,4.5
108,2020-02-02 1:00,0.6,,1.2,70,,,-0.5,4.4
108,2020-02-02 2:00,-0.1,,2.4,68,,,-0.7,4.3
108,2020-02-02 3:00,-0.9,,1.2,71,,,-1,4.3
108,2020-02-02 4:00,-1.5,,0.3,74,,,-1.2,4.3
108,2020-02-02 5:00,-1.3,,0.7,74,,,-1.5,4.2
108,2020-02-02 6:00,-1.6,,0.6,75,,,-1.7,4.1
108,2020-02-02 7:00,-1.6,,0.7,75,,,-1.9,4
108,2020-02-02 8:00,-2,,1.6,78,0,,-1.7,4
108,2020-02-02 9:00,-1.4,,1,69,0.4,,-0.9,3.9
108,2020-02-02 10:00,0.7,,0.7,60,1,,-0.2,3.8
108,2020-02-02 11:00,2.7,,1.2,50,1,,2.3,3.8
108,2020-02-02 12:00,3.8,,2.1,41,0.6,,4.9,3.7
108,2020-02-02 13:00,4.8,,1.9,34,1,,8.2,3.7
108,2020-02-02 14:00,4.9,,2,34,0.5,,8.6,3.6
108,2020-02-02 15:00,5,,3.4,32,0,,8.3,3.7
108,2020-02-02 16:00,4.7,,2.5,33,0.2,,6.9,3.8
108,2020-02-02 17:00,4,,2.7,42,0.1,,5.1,3.9
108,2020-02-02 18:00,3.3,,3.8,35,0,,3.3,3.9
108,2020-02-02 19:00,2.6,,2.2,32,,,1.8,4
108,2020-02-02 20:00,2,,2.3,41,,,0.6,4.1
108,2020-02-02 21:00,1.9,,1.7,43,,,1.2,4.2
108,2020-02-02 22:00,1.8,,1.5,44,,,1.2,4.2
108,2020-02-02 23:00,1.8,,3.3,45,,,0.6,4.2
108,2020-02-03 0:00,1.9,,3.2,52,,,0.7,4.2
108,2020-02-03 1:00,1.3,,2.2,61,,,0.9,4.1
108,2020-02-03 2:00,0.7,,3.9,63,,,0.8,4.2
108,2020-02-03 3:00,0.3,0,3.3,64,,,0.5,4.1
108,2020-02-03 4:00,-0.2,,2,59,,,0,4.1
108,2020-02-03 5:00,-1,,2.7,57,,,-0.4,4.1
108,2020-02-03 6:00,-1.7,,1.7,57,,,-0.8,4
108,2020-02-03 7:00,-2.1,,2.1,54,,,-1.3,4
108,2020-02-03 8:00,-2.4,,1.1,55,0,,-1.5,4
108,2020-02-03 9:00,-2,,1.9,51,1,,-1.1,3.9
108,2020-02-03 10:00,-0.8,,4,49,1,,-0.4,3.8
108,2020-02-03 11:00,0.5,,3.2,44,1,,0.8,3.7
